url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,has_deceptive_https,label
35,7,11,1,2,0,3,0,0,2,0,0,1,0,0,4,0,6,0,3.3386,3.2701,0,0,0,0,1,8,2,0,3,0,0
30,18,23,5,1,1,5,2,4,1,0,0,0,1,1,8,0,8,0,5.228,3.6145,2,0,0,0,1,17,1,0,5,0,1
44,25,19,5,2,0,3,0,1,2,0,0,0,4,1,6,1,1,0,3.7625,4.3944,0,0,0,1,0,28,1,0,5,0,1
45,16,21,1,1,0,5,0,0,0,0,0,0,0,0,4,1,2,0,3.8969,3.0819,0,0,0,1,0,16,0,0,2,0,0
77,22,16,2,1,0,5,0,1,1,0,1,0,1,1,7,0,7,0,4.3485,4.2278,0,0,0,0,0,72,0,0,2,0,1
36,11,32,3,2,1,2,1,0,0,0,0,1,0,0,0,1,3,1,3.7278,2.3334,0,0,0,0,0,19,1,0,2,0,0
29,13,3,2,0,1,2,1,0,3,1,0,1,0,0,5,0,2,0,3.7791,3.2838,0,0,0,0,0,23,1,0,1,0,0
55,22,33,5,2,0,6,0,3,2,0,0,1,1,1,5,2,6,0,4.569,3.4684,3,0,1,0,0,12,4,1,5,0,1
42,16,13,2,2,0,3,0,0,0,0,0,0,1,0,3,0,4,0,2.8877,3.6051,0,0,0,0,0,13,0,0,1,0,0
39,18,6,3,1,0,3,1,0,1,0,0,1,0,0,5,1,2,0,4.3638,2.9899,0,0,0,0,0,0,0,0,2,0,0
68,18,5,4,0,0,7,2,1,1,0,1,1,1,1,7,3,7,1,4.6459,3.1293,2,0,0,0,0,3,4,1,5,0,1
58,11,24,3,1,2,5,1,1,2,0,0,0,2,1,16,1,2,0,3.7009,4.2278,2,0,1,0,0,59,4,1,3,1,1
24,18,12,2,0,0,3,1,2,3,0,0,0,0,0,1,0,2,0,3.1833,2.7447,0,0,0,0,0,14,2,0,2,0,0
55,16,35,2,1,1,5,1,4,2,0,0,1,4,1,6,3,6,0,3.898,3.3653,2,0,0,0,1,43,5,0,4,0,1
78,14,5,3,1,0,4,0,1,2,0,0,0,2,0,11,0,10,0,3.9573,3.4155,2,0,1,0,1,19,3,0,6,0,1
23,8,8,1,0,1,2,0,1,2,0,0,1,1,0,1,0,4,0,3.4664,2.6101,0,0,0,1,0,19,0,0,1,0,0
73,24,41,3,0,0,5,1,4,2,1,0,0,0,1,10,0,6,0,3.7855,3.1405,1,1,0,0,0,1,2,0,5,0,1
65,20,17,4,1,0,4,1,1,0,0,0,0,2,0,6,2,5,0,5.2004,3.5886,3,0,0,0,1,49,2,0,6,0,1
98,28,56,2,0,0,4,1,0,0,1,0,0,1,1,9,1,2,0,4.2117,3.0196,1,0,1,0,1,37,5,0,4,1,1
76,20,5,2,1,0,5,1,0,1,0,0,0,1,1,0,0,10,0,4.516,4.1401,2,0,1,1,1,0,1,1,3,0,1
46,14,19,1,0,1,2,0,0,0,0,0,1,2,0,2,0,7,0,3.1097,2.6364,0,0,0,0,0,0,1,0,1,0,0
51,19,34,4,1,1,4,2,0,1,0,0,1,3,1,9,4,16,0,4.7218,3.3272,2,0,1,1,1,5,3,0,3,0,1
50,38,20,4,0,0,4,0,4,0,0,0,0,3,1,1,1,1,0,5.1703,2.9504,1,0,0,0,0,0,3,0,2,0,1
93,35,19,3,1,0,5,1,0,0,0,0,1,2,0,6,2,4,0,3.3818,3.7838,2,0,1,1,1,27,5,0,4,0,1
68,16,17,2,0,0,2,0,2,2,0,0,1,1,0,2,1,6,0,3.8456,2.7159,0,0,0,0,0,24,0,0,2,0,0
26,14,11,2,0,1,2,0,2,2,0,0,1,0,0,3,0,4,0,3.4517,3.2659,1,0,0,0,1,6,1,0,1,0,0
48,31,45,3,1,0,5,2,2,4,0,1,1,2,0,10,3,7,1,3.9694,4.169,3,1,0,0,1,46,2,0,4,0,1
60,14,5,2,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,3.3513,2.9962,0,0,0,0,0,22,3,0,2,0,0
117,27,41,5,2,0,3,0,4,3,1,0,1,2,0,8,0,8,0,4.691,3.6712,2,0,0,0,0,18,4,0,4,0,1
49,16,9,1,0,0,4,0,0,1,0,0,1,0,0,6,0,6,0,2.8697,2.7283,0,0,0,0,0,9,1,0,3,0,0
26,10,19,2,0,0,4,0,0,2,0,0,1,0,0,7,1,7,0,3.2455,2.9551,0,0,1,0,0,7,0,0,3,0,0
56,27,12,3,3,2,7,0,1,0,0,1,0,4,0,16,1,6,0,3.7992,3.0393,1,0,0,1,0,34,1,1,6,0,1
84,20,5,5,2,0,6,2,1,4,1,0,0,1,0,10,0,6,0,4.1575,3.616,0,1,0,1,1,17,1,0,6,0,1
76,37,42,3,0,2,7,2,4,2,0,0,1,2,1,5,0,6,0,3.9268,3.3415,2,0,0,1,1,32,0,0,3,0,1
72,26,43,4,0,2,6,2,0,1,0,1,0,0,0,12,0,6,0,3.6954,3.9107,2,0,0,0,0,21,4,0,4,0,1
48,23,2,3,1,0,4,0,0,0,0,0,0,0,0,3,2,6,0,3.3826,3.3231,0,0,0,0,0,16,1,0,1,0,0
37,18,11,2,0,0,3,1,1,2,0,0,1,1,0,1,0,0,0,3.5221,2.8971,0,0,0,0,0,26,2,0,1,0,0
53,17,48,2,0,1,4,1,1,0,0,1,1,4,1,4,0,6,0,5.335,3.3005,3,0,0,1,1,14,2,0,6,0,1
106,16,29,3,4,2,5,1,3,4,1,0,0,2,0,8,0,4,0,3.6099,2.9518,2,0,1,1,1,50,1,1,2,0,1
79,27,5,2,1,0,6,2,0,1,0,1,0,2,1,7,0,11,0,4.3413,3.8526,2,0,0,1,1,45,3,0,4,0,1
71,34,34,2,3,2,3,1,4,4,1,0,0,0,1,6,3,6,0,4.2393,3.9263,2,0,0,0,1,10,5,0,3,0,1
52,11,21,1,0,0,3,0,0,0,0,0,1,0,0,3,0,5,0,3.3001,2.0618,0,0,0,0,1,4,1,0,2,0,0
70,32,44,3,1,1,3,0,2,2,0,0,1,2,1,8,4,1,0,4.3475,3.2514,2,1,0,1,1,35,5,1,4,0,1
25,12,24,2,1,0,2,1,0,0,0,0,1,0,0,2,1,5,0,3.7092,2.6847,0,0,0,0,0,22,0,0,2,0,0
40,12,16,1,0,1,4,0,2,0,0,0,0,1,0,2,0,5,0,3.5744,2.3827,1,0,0,0,0,19,2,0,1,0,0
56,12,23,3,1,0,3,1,0,2,0,0,1,1,0,2,4,7,0,4.2439,2.9809,3,0,1,0,1,38,1,0,4,0,1
63,6,16,2,2,0,3,1,1,1,0,0,0,0,0,0,0,8,0,3.7628,2.8731,0,0,0,0,0,0,2,0,3,0,0
21,9,22,2,2,0,3,1,0,1,0,0,1,2,0,4,0,3,0,3.0337,2.5775,0,0,0,1,0,17,2,0,1,0,0
52,10,23,1,0,1,3,0,1,3,0,0,1,0,0,3,1,3,0,3.4122,2.7103,0,0,0,0,0,0,3,0,2,0,0
103,8,26,2,3,0,4,0,2,2,0,0,0,0,1,7,2,8,0,4.3307,2.9593,1,0,0,0,1,0,3,0,5,0,1
69,12,35,3,4,0,3,2,1,2,0,0,0,2,1,8,0,8,0,4.1996,3.5202,2,0,0,1,0,48,5,0,5,0,1
48,11,27,2,1,0,4,1,0,1,0,0,1,2,0,4,1,5,0,3.8867,3.3194,1,0,0,0,0,42,0,1,4,0,0
71,17,16,3,1,1,5,0,3,1,0,0,0,0,0,6,2,5,0,4.2991,3.3613,1,0,0,1,0,0,5,1,3,0,1
42,20,5,2,0,0,3,1,1,2,0,0,0,0,0,0,1,4,0,3.1604,3.5553,1,0,0,0,0,0,1,0,3,0,0
15,10,21,2,1,0,4,0,0,0,0,0,1,1,0,6,1,5,0,3.7975,2.3072,0,0,0,0,1,27,1,0,3,0,0
97,33,14,3,2,1,4,1,3,3,0,0,0,2,1,5,2,9,0,3.9583,3.2965,1,0,0,0,1,27,1,1,3,0,1
35,12,11,1,0,0,5,0,2,1,0,0,1,2,0,0,0,4,0,4.163,2.763,1,0,0,0,1,4,2,0,4,0,0
36,13,15,1,1,0,3,1,0,2,1,0,1,0,0,4,1,0,0,4.001,2.1295,0,0,0,0,0,12,0,0,4,0,0
82,15,16,2,2,0,6,1,3,2,0,0,0,0,0,7,3,10,0,4.3152,3.2222,0,0,0,1,0,70,2,1,3,0,1
32,9,8,1,2,1,4,0,3,0,0,0,1,0,0,1,0,0,0,3.2389,3.6837,0,0,0,0,0,14,0,0,2,0,0
137,21,56,3,3,0,4,0,0,1,0,0,1,4,1,11,1,9,0,4.3231,3.7839,2,0,0,0,1,32,1,0,4,1,1
72,8,34,3,0,0,3,0,3,1,0,0,0,0,1,5,0,5,0,3.5405,3.8071,0,0,0,0,1,33,4,0,5,1,1
88,22,40,2,0,2,5,0,3,1,0,1,0,1,1,6,0,10,1,4.3305,4.1581,1,0,0,0,0,38,4,1,3,0,1
37,10,1,2,0,0,2,0,0,1,0,0,1,2,0,3,0,6,0,3.4873,2.5694,0,0,0,0,0,32,0,1,3,0,0
28,10,14,2,0,1,3,0,1,3,0,0,1,1,0,4,0,6,0,3.2833,3.1074,0,0,0,0,0,0,0,0,3,0,0
87,15,31,5,1,0,5,0,4,2,0,0,0,1,0,11,0,2,0,3.754,3.3755,3,0,0,0,0,7,3,0,3,0,1
46,30,9,2,2,1,3,2,0,1,0,1,0,3,1,6,0,8,0,4.2226,4.087,1,0,0,1,1,16,4,0,4,0,1
28,14,6,2,0,0,3,0,1,0,0,0,0,1,0,5,0,3,0,3.3354,2.9832,0,0,0,0,0,13,2,0,1,0,0
110,28,46,5,1,0,4,0,0,2,0,1,1,1,0,6,1,5,0,4.4102,3.5525,1,0,0,1,1,34,1,0,3,0,1
67,16,9,1,0,0,2,0,0,1,0,0,1,0,0,6,0,4,0,3.6998,2.6741,0,0,0,0,0,0,0,0,1,0,0
86,18,49,4,0,0,3,2,2,4,1,0,1,1,1,3,2,1,0,4.2345,3.5792,2,1,0,1,0,22,0,1,3,0,1
87,27,24,3,2,0,6,1,4,1,0,0,1,2,0,8,0,8,1,4.6768,2.8438,3,1,0,0,1,30,2,0,3,0,1
93,17,5,5,3,0,5,2,4,2,0,0,0,2,1,3,3,7,0,4.5313,2.8326,1,0,0,0,1,32,1,0,3,0,1
50,7,15,1,0,0,2,0,2,2,0,0,1,0,0,0,0,6,0,3.8873,2.7877,1,0,0,0,1,9,2,0,3,0,0
125,27,17,4,3,0,6,0,2,1,1,0,1,0,1,2,2,12,0,3.9304,3.5555,1,0,0,0,1,31,4,0,4,0,1
27,11,12,1,0,0,2,0,2,3,0,0,1,0,0,3,0,3,0,4.3518,1.8626,0,0,0,0,0,16,2,0,4,0,0
57,32,49,2,0,2,7,0,2,2,0,0,1,3,0,11,3,10,0,3.5873,2.9525,3,0,0,0,1,23,2,1,5,0,1
32,9,27,2,0,0,5,0,2,1,0,0,1,1,0,0,2,8,0,3.3097,2.0393,0,0,0,0,1,9,0,0,2,0,0
57,13,17,1,0,0,4,1,0,1,0,0,1,0,0,3,0,8,0,3.3459,3.0784,0,0,0,0,0,3,1,0,4,0,0
76,15,17,2,0,0,2,0,1,0,0,0,1,1,0,2,0,5,0,3.9878,2.7023,0,0,0,0,0,19,0,0,3,0,0
48,11,10,1,0,1,2,0,1,1,0,0,1,1,0,0,0,7,0,3.3582,3.3635,0,0,0,0,1,14,1,0,1,0,0
74,21,13,5,4,1,7,1,0,4,0,0,0,2,1,7,2,4,1,4.0533,3.3547,2,1,0,0,0,4,2,0,4,0,1
92,11,2,2,1,0,5,0,0,3,0,0,1,0,0,2,0,4,0,3.677,3.2304,1,0,0,0,1,30,1,1,2,0,0
50,31,20,2,3,0,4,1,1,1,0,0,0,2,1,3,0,12,1,4.7102,3.1611,0,0,0,0,0,11,2,1,6,0,1
26,4,7,3,1,0,2,0,2,0,0,0,1,1,0,1,0,0,0,3.5694,3.0586,0,0,0,0,0,14,0,0,1,0,0
78,15,30,3,1,1,5,2,0,4,0,0,0,0,1,12,1,2,0,4.8112,2.8013,0,0,0,0,0,25,1,0,4,0,1
32,8,32,1,0,0,4,0,0,3,0,0,1,1,0,3,0,1,0,3.3965,2.3426,0,0,0,0,1,26,0,0,2,0,0
44,16,0,3,2,0,4,0,1,1,0,0,1,0,1,0,2,1,0,3.7542,3.1899,0,0,0,1,1,20,1,0,3,0,0
46,4,15,2,0,0,5,0,0,0,0,0,0,0,0,3,1,3,0,3.4893,2.8162,0,0,0,0,1,28,1,0,4,0,0
62,12,17,2,2,0,2,1,0,1,0,0,1,0,0,6,2,6,0,3.6264,2.9423,1,0,0,0,1,9,3,0,2,0,0
29,4,8,2,1,0,5,0,1,0,0,0,0,1,0,1,1,3,0,3.1076,2.9931,0,0,0,0,1,17,1,0,3,0,0
50,34,26,3,0,1,5,1,2,1,0,1,1,4,0,14,2,6,0,4.3954,4.835,1,0,0,0,1,25,1,0,3,0,1
49,40,56,3,1,1,5,0,3,0,1,0,1,1,1,3,0,10,0,4.0537,4.1133,2,1,1,0,1,7,1,1,3,0,1
42,11,25,1,2,0,4,0,1,2,0,0,1,0,0,3,0,5,0,3.6232,2.9234,0,0,0,0,0,13,2,0,3,0,0
80,25,23,3,1,2,3,0,2,0,1,1,1,1,0,1,0,5,0,4.6419,3.7007,0,0,0,0,1,45,0,1,4,0,1
62,11,11,1,0,0,5,0,1,1,0,0,0,0,0,3,0,4,0,3.2038,2.6771,1,0,0,0,0,17,1,0,3,0,0
50,28,36,3,1,0,3,2,0,3,0,1,0,3,0,12,3,9,0,4.1304,2.9562,1,0,1,0,1,23,4,1,6,0,1
94,8,37,3,0,0,5,1,2,0,0,1,0,0,0,17,3,11,0,4.3574,3.6335,0,1,0,0,1,0,4,1,5,0,1
31,6,19,1,1,0,3,1,3,1,0,0,1,0,0,2,0,3,0,3.8955,2.8402,0,0,0,0,0,2,1,0,1,0,0
103,13,35,3,1,0,6,0,0,1,0,0,0,4,1,8,0,3,1,3.9867,4.1993,0,1,0,0,1,19,2,0,3,0,1
174,23,10,4,1,2,6,2,3,0,0,1,0,4,1,11,1,3,1,3.7562,2.6334,1,0,0,0,1,13,2,1,2,0,1
52,13,18,1,0,0,3,0,0,0,0,0,0,1,0,3,0,1,0,3.1246,2.7091,0,1,0,0,0,0,2,0,2,0,0
49,10,29,1,0,0,4,0,1,2,0,0,1,1,0,2,0,6,0,3.6506,2.2097,0,0,1,0,0,0,2,0,3,0,0
35,12,27,1,0,0,2,0,2,0,0,0,1,0,0,6,2,4,0,3.6866,2.6198,0,0,0,0,0,4,0,0,2,0,0
55,22,5,5,1,2,7,0,1,4,0,0,0,1,0,16,1,2,0,3.6214,3.7642,2,0,0,0,0,0,2,1,3,0,1
30,14,30,4,3,0,3,2,2,4,0,0,0,3,1,6,0,12,0,3.3922,2.8066,1,0,0,0,1,6,1,0,5,0,1
67,16,14,3,1,0,7,2,0,0,1,0,0,2,0,4,1,6,1,4.741,3.5231,1,0,1,0,1,25,0,1,2,0,1
47,8,18,1,1,0,3,0,2,0,0,0,1,1,0,3,0,2,0,3.19,2.3501,0,0,0,0,0,7,1,0,3,0,0
108,15,46,5,0,0,6,0,0,2,0,0,0,2,1,10,2,3,0,3.5341,2.6521,0,0,0,0,0,21,3,0,5,0,1
75,17,15,2,3,0,4,2,0,0,0,0,0,2,1,13,2,11,0,4.0642,3.0969,2,1,0,1,1,24,2,1,3,0,1
33,8,27,1,0,0,2,1,0,1,0,0,1,1,0,3,0,3,0,3.8201,2.9081,0,0,0,0,0,4,1,0,2,0,0
69,18,33,3,2,0,5,2,1,2,1,1,1,1,1,6,3,3,0,4.0171,3.8579,1,0,1,0,1,0,0,0,4,0,1
40,4,28,3,1,0,4,1,0,2,0,0,1,0,0,2,0,1,0,3.3164,2.9039,0,0,0,0,0,20,1,0,1,0,0
65,8,30,3,1,0,4,1,1,2,0,1,1,1,1,3,3,1,0,4.1539,4.1301,1,0,0,1,1,31,2,0,3,0,1
55,22,42,2,2,2,6,2,3,1,0,0,1,1,1,10,0,12,0,3.9237,3.2409,2,1,0,0,0,30,3,0,2,1,1
88,25,5,4,1,1,5,1,1,0,0,0,0,2,0,3,0,9,0,4.4409,4.1569,1,0,0,0,1,21,0,1,3,0,1
56,12,21,2,0,1,2,0,0,1,0,0,1,0,0,2,0,2,0,3.4932,3.3256,0,0,0,0,0,31,0,0,2,0,0
51,21,18,2,0,2,6,2,0,1,0,1,1,2,0,10,0,13,0,4.3028,3.9145,0,0,1,0,0,0,2,0,3,0,1
59,9,15,1,1,0,2,0,1,0,0,0,1,1,0,4,0,4,0,3.9383,2.5439,0,0,0,0,0,2,2,0,1,0,0
75,18,38,5,3,2,6,1,2,2,0,0,1,4,1,12,0,9,1,4.3207,3.6318,2,0,0,0,1,3,0,0,4,0,1
75,29,18,5,1,1,5,1,0,3,1,0,1,0,1,8,1,8,0,4.415,3.4308,3,0,0,0,1,10,5,0,3,0,1
43,19,39,3,2,2,6,1,2,4,0,0,1,2,1,14,3,6,0,4.4455,4.3046,1,1,0,0,0,38,2,0,4,0,1
50,5,9,2,0,1,4,1,1,1,0,0,0,1,0,3,0,4,0,4.5095,2.9305,1,0,0,0,0,28,0,0,2,0,0
48,30,21,5,3,2,6,2,1,2,0,1,0,0,1,4,4,12,0,4.2202,3.2283,2,0,1,0,1,25,1,0,5,1,1
50,4,22,1,0,0,4,0,2,2,0,0,1,0,0,2,1,4,0,3.6014,2.9972,0,0,0,0,0,23,3,0,3,0,0
124,13,5,5,1,1,5,0,4,0,0,1,0,1,1,12,0,8,0,4.8959,2.9956,3,0,0,0,0,4,3,0,6,0,1
32,7,5,2,2,0,2,1,1,0,0,1,0,1,0,2,2,3,0,3.2379,3.1412,0,1,0,0,0,6,0,0,2,0,0
30,26,34,3,3,1,4,1,2,2,0,0,0,3,0,14,3,7,0,3.759,3.2326,1,1,0,0,1,33,2,1,3,0,1
35,25,33,5,3,0,3,1,1,3,0,0,1,1,0,9,0,10,0,4.6097,4.1832,0,0,1,1,0,33,4,1,2,0,1
54,10,5,2,2,0,2,0,2,0,0,0,1,1,0,2,0,6,0,2.4514,2.9039,1,0,0,0,0,11,2,0,2,0,0
49,20,6,4,4,0,7,0,4,0,0,0,1,1,0,9,1,7,0,4.377,3.3763,2,1,0,0,1,40,0,1,2,0,1
108,11,26,4,2,2,4,0,4,0,0,1,1,0,0,5,1,7,0,4.3859,4.2868,2,0,0,1,1,37,1,0,5,0,1
58,25,14,3,0,0,5,1,4,4,0,1,1,2,1,8,3,5,0,4.1611,3.01,1,0,0,0,1,56,3,0,4,0,1
92,30,58,2,2,1,3,2,2,2,0,0,1,2,1,5,0,13,0,3.9496,3.0784,3,0,1,0,1,44,0,1,4,1,1
58,9,13,3,0,0,4,1,1,1,0,0,0,0,0,0,1,8,0,3.4855,2.4155,0,0,0,0,0,0,0,0,1,0,0
53,14,0,2,0,0,3,0,0,2,0,0,0,2,0,0,0,3,0,3.8876,3.1264,1,0,1,0,1,12,3,0,4,0,0
21,11,16,1,0,0,5,0,0,0,0,0,1,1,0,3,0,3,0,2.3985,2.692,0,0,1,0,0,0,0,0,3,0,0
59,14,30,4,1,1,4,1,2,1,1,0,1,0,0,11,2,4,0,4.9514,3.6704,1,0,0,0,1,3,0,1,5,0,1
75,30,29,3,4,2,6,0,0,2,0,0,0,3,1,3,3,9,0,4.2483,3.8709,0,0,1,0,0,0,2,0,6,0,1
57,14,12,1,1,0,4,0,3,1,0,0,1,2,0,0,0,7,1,3.4846,2.5957,0,0,0,0,0,0,1,0,3,0,0
86,28,35,4,2,0,6,1,1,2,0,1,1,1,1,10,1,16,0,4.6429,3.6838,0,0,0,1,0,29,2,1,2,0,1
29,20,17,3,1,0,3,1,1,0,0,0,1,1,0,0,0,2,0,4.2688,2.7946,1,0,0,0,0,5,0,0,3,0,0
33,7,19,1,0,0,4,1,0,0,0,0,1,0,0,2,0,2,0,4.2683,3.3751,0,0,0,0,0,16,3,0,2,0,0
70,12,10,3,0,0,5,0,1,3,0,0,1,0,0,5,0,4,0,2.9731,1.9906,0,0,0,0,0,0,2,0,2,0,0
53,8,53,4,0,0,5,2,3,1,0,0,0,2,0,10,3,5,0,3.553,2.7342,0,0,0,0,0,45,5,1,4,0,1
85,17,17,2,1,0,5,0,0,3,0,0,0,1,0,15,0,6,0,4.4546,3.4702,2,0,1,0,0,23,3,1,5,0,1
63,4,13,3,0,0,2,0,1,0,0,0,1,1,0,0,2,1,0,4.3458,2.8085,1,0,0,0,0,0,0,0,2,0,0
58,14,14,1,2,0,4,0,0,2,0,0,1,0,0,3,2,1,0,3.6968,2.7589,1,0,0,0,0,0,1,0,1,0,0
46,7,18,2,0,0,2,0,2,0,0,0,1,0,0,0,0,7,0,3.6282,2.4657,0,0,0,0,0,2,2,0,3,0,0
47,7,10,2,0,1,4,1,1,0,0,0,1,1,0,0,0,4,0,3.8357,2.8198,0,0,0,0,0,15,0,0,3,0,0
62,4,2,2,1,0,4,0,2,3,0,0,1,0,0,4,0,3,0,3.8777,2.566,0,0,0,0,1,25,1,0,1,0,0
82,19,7,2,1,0,6,1,1,0,0,0,0,3,0,12,0,5,0,4.6582,2.9295,1,0,1,0,0,53,4,0,5,1,1
87,8,32,4,3,1,3,0,1,0,0,0,1,1,0,2,0,10,0,3.6869,3.0184,3,0,0,0,0,13,2,0,3,0,1
15,10,6,1,0,0,2,0,0,0,0,0,0,1,0,4,1,3,0,3.5795,2.3797,0,0,0,0,0,10,1,0,1,0,0
37,20,23,5,3,0,5,0,2,1,0,0,1,3,1,4,0,5,1,4.1895,2.7713,2,0,0,0,1,29,1,0,5,0,1
15,6,10,3,0,0,3,0,0,1,0,0,0,1,0,2,2,5,0,2.55,2.9815,0,0,0,0,0,0,0,0,1,0,0
34,10,29,1,0,0,4,0,0,0,0,0,1,0,0,2,0,2,0,2.9834,2.6279,0,0,0,0,0,0,0,0,4,0,0
35,7,12,1,0,0,5,1,1,0,0,0,1,1,0,0,0,3,0,3.1571,2.4666,0,0,0,0,0,0,0,0,1,0,0
67,18,34,2,4,2,3,0,0,0,0,0,1,0,1,9,0,2,0,4.07,3.76,1,0,1,1,1,27,0,0,4,0,1
51,12,0,1,0,1,4,0,1,1,0,0,1,1,0,1,1,1,0,4.1412,2.9541,0,0,0,0,0,6,0,0,1,0,0
129,29,33,3,3,2,5,2,3,3,0,1,0,2,0,7,1,10,0,4.0933,3.0157,2,0,0,1,0,43,1,0,4,0,1
80,29,55,4,3,0,3,0,1,2,0,0,1,4,0,10,0,7,1,3.5876,3.5387,1,1,0,0,1,6,0,0,3,0,1
84,34,32,4,2,0,4,0,0,2,0,1,0,2,1,9,0,7,0,4.199,3.5984,3,0,0,0,0,63,1,0,3,1,1
119,32,31,4,4,0,3,0,2,2,0,0,0,2,0,4,2,12,0,4.187,4.2045,2,0,0,0,1,14,0,0,5,0,1
57,18,26,4,2,1,7,2,4,0,0,0,0,1,1,0,0,9,0,4.3131,3.922,3,0,0,1,0,29,1,0,3,1,1
42,15,24,4,3,1,5,0,2,1,0,0,1,4,0,8,0,10,0,4.6829,2.9499,0,0,0,1,0,11,3,0,3,1,1
94,27,11,4,4,1,3,2,3,2,0,0,0,4,0,4,1,3,0,4.61,3.351,0,0,1,1,0,26,5,0,5,0,1
58,24,35,3,3,1,7,1,3,1,0,1,1,0,1,7,1,13,0,4.1712,2.8681,1,0,0,0,1,50,4,1,6,0,1
58,15,9,2,3,2,5,2,1,3,0,0,0,2,0,8,3,3,0,3.8237,3.1019,1,0,0,0,1,16,1,0,4,1,1
40,14,23,2,0,0,5,1,0,3,0,0,1,0,0,0,0,4,0,3.4362,2.8112,0,0,0,0,0,21,1,0,3,0,0
52,5,26,1,0,0,3,0,1,0,0,0,0,0,0,4,1,5,0,3.325,2.3244,0,0,0,0,1,6,2,0,1,0,0
41,13,20,2,1,0,3,1,2,0,0,0,1,0,0,2,2,7,0,2.4322,2.8149,1,0,0,0,0,17,1,1,2,0,0
50,14,15,1,0,0,2,0,0,1,0,0,0,0,0,4,0,2,0,4.2837,3.1159,0,0,0,0,0,1,3,0,2,0,0
65,24,20,5,3,0,4,0,1,1,0,0,1,3,0,7,0,6,0,3.7,2.9804,2,0,0,0,1,0,5,0,2,0,1
105,23,30,5,0,1,5,0,2,2,0,0,1,0,1,5,4,6,0,3.9421,3.3536,1,0,1,0,1,24,2,0,3,0,1
38,11,17,2,1,0,2,0,0,1,0,0,1,0,0,3,0,8,0,2.4344,2.7444,0,0,0,0,0,8,1,0,1,0,0
46,16,1,2,0,0,2,1,1,1,0,0,1,0,0,4,0,0,0,4.1282,2.3904,0,0,0,0,1,21,2,0,3,0,0
38,8,1,1,2,0,2,0,3,2,0,0,1,1,0,3,0,3,0,4.2096,2.3602,0,0,0,0,0,4,0,0,2,0,0
95,15,38,2,1,0,5,1,1,2,0,0,0,3,1,8,2,13,0,3.212,3.4694,1,0,0,1,0,6,0,0,5,0,1
62,20,24,5,0,0,4,1,4,0,0,1,1,1,0,10,0,9,0,4.0264,4.2872,2,1,0,0,1,51,1,0,3,0,1
87,16,9,2,0,2,5,0,1,0,0,1,0,4,0,4,1,1,0,4.2124,3.8231,0,0,1,1,1,2,4,0,5,0,1
43,6,14,2,0,0,2,0,0,0,0,0,1,0,0,3,1,1,0,3.4383,3.1248,1,0,0,0,0,2,0,0,1,0,0
66,10,26,2,0,0,4,0,0,2,0,0,1,2,0,1,2,3,0,2.7105,2.269,1,0,0,0,0,19,0,0,3,0,0
89,20,27,2,1,1,4,2,0,3,0,0,1,3,0,1,4,13,0,4.0056,4.0868,0,0,0,0,0,54,2,0,3,0,1
43,8,22,4,3,0,7,1,0,2,0,0,0,3,0,8,1,5,0,3.5524,4.0125,2,1,1,0,1,35,1,0,3,0,1
41,4,23,1,0,0,3,1,0,0,0,0,1,1,0,6,0,0,0,3.3412,2.422,0,0,0,0,0,0,2,0,3,0,0
56,27,26,2,2,0,4,0,0,2,0,1,0,3,1,20,3,7,0,4.081,2.8887,0,0,0,0,1,35,2,0,4,0,1
46,9,15,2,0,0,3,0,0,0,0,0,1,2,0,1,0,2,0,3.0338,3.2121,0,0,0,0,1,12,2,0,3,0,0
44,12,19,1,2,0,5,1,1,2,0,0,1,1,0,3,0,4,0,2.9943,2.9537,0,0,0,0,0,12,0,0,2,0,0
51,16,29,3,1,0,4,1,1,0,0,0,0,1,0,2,1,6,0,4.1147,3.2285,0,0,0,0,1,16,3,1,4,0,0
56,7,17,2,0,0,5,1,2,0,0,0,1,1,0,2,0,3,0,3.0099,3.0327,0,0,0,0,0,0,3,0,2,0,0
31,7,20,2,1,1,5,0,1,0,0,0,1,0,0,1,0,3,0,3.8635,3.0154,0,0,0,0,1,15,0,0,2,0,0
64,15,15,2,0,0,3,0,0,0,0,0,1,0,0,7,0,3,0,4.0956,3.188,0,0,0,0,0,15,2,0,3,0,0
49,18,10,2,0,0,2,1,0,2,0,0,1,0,0,1,0,6,0,3.608,2.9705,0,0,0,0,1,12,1,0,1,0,0
34,12,9,2,0,0,2,1,1,0,0,0,1,0,0,4,0,3,0,3.0512,2.8676,1,0,0,1,0,0,0,0,4,0,0
112,25,58,2,1,0,6,1,2,2,0,1,0,1,1,2,0,13,0,4.4281,3.3428,2,0,0,0,1,0,2,0,5,0,1
46,12,16,1,0,0,3,1,2,1,0,0,1,2,0,1,1,5,0,4.0016,2.2491,0,0,0,0,1,12,1,0,3,0,0
