url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,label
39,12,20,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.7261,3.4183,0,0,0,0,0,0,0,0,4,1
72,39,26,3,0,0,2,0,0,0,0,0,0,1,0,7,0,0,0,4.5691,4.0798,0,0,0,0,0,0,0,0,2,1
61,20,34,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.3256,3.5464,0,0,0,0,0,0,0,0,4,1
62,25,30,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2203,3.5435,1,0,0,0,0,0,0,0,1,1
48,21,20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2542,3.7849,0,0,0,0,0,0,0,0,2,1
79,17,55,1,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,4.4886,3.7345,0,0,0,0,0,0,0,0,4,1
40,23,9,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4.3153,3.969,1,0,0,0,0,0,0,0,1,1
38,22,9,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,4.0381,3.4817,0,0,0,0,0,0,0,0,2,1
41,10,24,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,4.1097,3.3219,0,0,0,0,0,0,0,0,4,1
76,24,45,4,0,2,4,0,0,0,0,0,0,2,0,4,0,2,0,4.7856,3.4906,0,0,0,0,0,0,0,0,4,1
16,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.4528,1.5,0,0,0,0,0,0,0,0,1,1
26,11,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.027,3.4594,0,1,0,0,0,0,0,0,1,1
41,23,11,3,1,0,1,0,0,0,0,0,0,1,0,6,6,0,0,4.5218,3.9362,0,0,0,0,1,0,0,0,1,1
63,26,30,3,1,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.344,3.7155,1,0,0,0,1,0,0,0,1,1
46,17,22,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,4.2077,3.5725,0,0,0,0,0,0,0,0,2,1
58,21,30,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1871,3.3447,1,0,0,0,0,0,0,0,1,1
40,22,11,3,1,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.4653,3.8454,0,0,0,0,1,0,0,0,1,1
72,9,56,4,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,4.0281,2.4194,1,0,0,0,0,0,0,0,5,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3.8442,2.585,0,1,0,0,0,0,0,0,1,1
47,39,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.504,3.1093,0,1,0,0,0,0,0,0,0,1
42,10,25,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,4.1742,3.3219,0,0,0,0,0,0,0,0,4,1
29,12,10,2,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,4.2113,2.9183,0,0,0,0,0,0,0,0,1,1
69,31,31,6,2,0,3,0,0,0,0,0,0,1,0,3,2,0,0,4.3402,3.9503,0,0,0,0,0,0,0,0,2,1
80,31,42,7,2,0,3,0,0,0,0,0,0,1,0,4,2,0,0,4.4838,3.9503,0,0,0,0,0,0,0,0,3,1
64,19,37,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4.0461,3.5369,0,0,0,0,0,0,0,0,4,1
37,16,14,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0237,3.625,1,0,0,0,0,0,0,0,3,1
57,17,33,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.2883,3.4992,2,0,0,0,0,0,0,0,2,1
29,14,8,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,3.8144,3.5216,0,0,0,0,1,0,0,0,1,1
81,22,52,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4.21,3.2954,1,0,0,0,0,0,0,0,4,1
47,39,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2646,4.0798,0,0,0,0,0,0,0,0,0,1
79,12,60,2,0,2,5,0,0,0,0,0,0,0,0,1,0,2,0,4.4018,3.4183,0,0,0,0,0,0,0,0,5,1
47,15,25,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1265,3.3232,0,0,0,0,0,0,0,0,4,1
32,24,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.09,3.7679,0,0,0,0,0,0,0,0,0,1
46,27,11,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4.1,3.708,2,0,0,0,0,0,0,0,1,1
75,17,51,2,0,0,4,0,0,0,0,0,0,1,0,27,4,0,0,4.7034,3.7345,2,0,0,0,1,0,0,0,3,1
47,14,26,2,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,4.2459,3.3249,1,0,0,0,0,0,0,0,2,1
42,17,18,2,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4157,3.6169,2,0,0,0,1,0,0,0,1,1
47,17,23,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.2137,3.5725,0,0,0,0,0,0,0,0,2,1
40,22,11,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.021,3.7888,1,0,0,0,0,0,0,0,1,1
47,17,23,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.2828,3.3816,0,0,0,0,0,0,0,0,3,1
68,23,38,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.3127,3.5342,0,0,0,0,0,0,0,0,5,1
114,16,91,1,0,1,8,0,0,0,0,0,0,0,0,24,0,1,0,4.7144,3.375,0,0,0,0,0,0,0,0,7,1
56,22,27,2,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,4.0221,3.2313,0,0,0,0,0,0,0,0,4,1
38,16,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1615,3.3278,0,0,0,0,0,0,0,0,1,1
69,16,46,3,1,1,6,0,0,2,0,0,0,1,0,0,0,3,0,4.4709,3.2028,0,0,0,0,0,0,0,0,5,1
44,26,11,3,2,0,1,0,0,0,0,0,0,1,0,6,6,0,0,4.3997,3.8253,0,0,0,0,1,0,0,0,1,1
44,15,22,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4.1918,3.6402,0,0,0,0,0,0,0,0,4,1
42,24,11,3,1,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.2821,3.5221,0,0,0,0,1,0,0,0,1,1
62,25,30,3,2,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.5145,3.9737,1,0,0,0,1,0,0,0,1,1
37,20,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0441,3.7464,0,0,0,0,0,0,0,0,2,1
106,25,74,2,2,0,7,0,0,0,0,0,0,1,0,50,0,0,0,4.4816,3.4937,0,0,0,0,0,0,0,0,6,1
63,22,34,4,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,4.2523,3.6635,0,0,0,0,0,0,0,0,5,1
69,23,39,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.3029,3.5342,0,0,0,0,0,0,0,0,5,1
35,22,5,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3.9976,3.5681,0,0,0,0,0,0,0,0,1,1
106,25,74,2,2,0,7,0,0,0,0,0,0,1,0,52,0,0,0,4.4235,3.4937,0,0,0,0,0,0,0,0,6,1
50,24,19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0431,3.7406,0,0,0,0,0,0,0,0,1,1
106,25,74,2,2,0,7,0,0,0,0,0,0,1,0,48,0,0,0,4.5088,3.4937,0,0,0,0,0,0,0,0,6,1
42,24,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1509,3.6573,0,0,0,0,0,0,0,0,2,1
58,16,35,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.2757,3.4528,0,0,0,0,0,0,0,0,4,1
35,16,12,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3.8861,2.9835,0,0,0,0,0,0,0,0,2,1
86,21,58,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.3158,3.5585,1,0,0,0,0,0,0,0,6,1
86,20,59,2,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,4.7066,3.6842,1,0,0,0,0,0,0,0,4,1
53,16,30,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0599,3.25,0,0,0,0,0,0,0,0,4,1
44,36,1,2,0,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.2772,4.0793,1,0,0,0,1,0,0,0,0,1
58,18,33,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.3021,3.8366,0,0,0,0,0,0,0,0,4,1
58,32,19,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1435,3.84,1,0,0,0,0,0,0,0,1,1
45,19,19,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0389,3.4972,1,0,0,0,0,0,0,0,3,1
50,29,14,3,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,4.1118,3.7285,0,0,0,0,0,0,0,0,1,1
100,20,73,3,0,0,5,0,0,0,0,0,0,1,0,16,0,0,0,4.704,3.6842,0,0,0,0,0,0,0,0,5,1
83,24,52,3,0,0,3,0,0,0,0,0,0,1,0,19,0,0,0,4.4984,3.4073,1,0,0,0,0,0,0,0,2,1
44,20,17,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3.8154,3.1332,0,0,0,0,0,0,0,0,2,1
46,25,14,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,4.0215,3.6039,0,0,0,0,0,0,0,0,1,1
59,17,35,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.3677,3.5725,0,0,0,0,0,0,0,0,4,1
47,15,25,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.3414,3.4566,1,0,0,0,0,0,0,0,4,1
50,15,28,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.3684,3.4566,2,0,0,0,0,0,0,0,4,1
47,15,25,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.3414,3.4566,1,0,0,0,0,0,0,0,4,1
51,15,28,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4.3679,3.4566,2,0,0,0,0,0,0,0,4,1
44,26,11,3,0,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.1121,3.8731,0,0,0,0,0,0,0,0,1,1
40,23,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0685,3.6425,0,0,0,0,0,0,0,0,1,1
67,20,39,3,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,4.2353,3.8219,3,0,0,0,0,0,0,0,5,1
37,19,11,3,1,0,3,0,0,0,0,0,0,1,0,5,5,0,0,4.3143,4.0374,0,0,0,0,0,0,0,0,2,1
62,26,29,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0882,3.5654,1,0,0,0,0,0,0,0,4,1
53,20,26,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0079,3.4842,0,0,0,0,0,0,0,0,4,1
111,28,76,5,0,0,4,0,0,0,0,0,0,2,0,17,0,0,0,4.6243,3.655,1,0,0,0,0,0,0,0,4,1
34,15,12,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3.9735,3.1899,0,0,0,0,0,0,0,0,1,1
36,17,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.7608,3.1463,0,0,0,0,0,0,0,0,2,1
49,25,16,3,0,0,2,0,0,0,0,0,1,1,0,1,0,2,0,4.6631,3.8635,0,0,0,0,0,0,0,0,2,1
41,7,27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0411,2.8074,0,0,0,0,0,0,0,0,3,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3.749,2.585,0,1,0,0,0,0,0,0,1,1
38,11,19,1,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,4.2383,3.2776,0,0,0,0,0,0,0,0,3,1
36,29,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8638,3.6244,0,0,0,0,0,0,0,0,0,1
84,11,66,1,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,4.6779,3.0958,0,0,0,0,0,0,0,0,5,1
58,13,38,2,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,4.3366,3.2389,1,0,0,0,1,0,0,0,6,1
150,10,132,2,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4.399,2.9219,3,0,0,1,0,0,0,0,5,1
94,14,73,1,1,0,14,0,0,0,0,0,0,0,0,18,0,0,0,4.2308,3.5216,0,0,0,0,0,0,0,0,13,1
59,21,31,3,1,0,6,0,0,0,0,0,0,1,0,6,0,0,0,4.4905,4.0114,0,0,0,0,0,0,0,0,5,1
34,20,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7556,3.171,0,0,0,0,0,0,0,0,1,1
55,21,27,3,1,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.4626,3.7849,0,0,0,0,0,0,0,0,4,1
46,25,13,2,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,4.1377,3.6235,0,0,0,0,0,0,0,0,2,1
49,15,27,2,0,0,4,0,0,0,0,0,0,1,0,6,0,0,0,4.4456,3.1899,0,1,0,0,0,0,0,0,4,1
65,16,42,4,1,1,6,0,0,1,0,0,0,1,0,0,0,2,0,4.4102,3.2028,0,0,0,1,0,0,0,0,5,1
66,13,46,3,0,1,4,0,0,0,0,0,0,1,0,17,2,1,0,4.4008,3.027,0,0,0,0,0,0,0,0,4,1
32,21,4,2,1,0,2,0,0,0,0,0,0,1,0,4,4,0,0,4.0747,3.6304,1,0,0,0,1,0,0,0,1,1
27,11,8,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,4.1805,3.4594,0,1,0,0,0,0,0,0,1,1
60,13,39,3,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,4.1978,3.1808,0,0,0,0,0,0,0,0,5,1
45,19,19,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,4.0103,3.5111,0,0,0,0,1,0,0,0,1,1
37,19,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1212,3.6163,0,0,0,0,0,0,0,0,2,1
53,16,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1929,3.625,0,0,0,0,0,0,0,0,3,1
151,17,126,2,0,1,12,0,0,0,0,0,1,0,0,1,0,3,0,4.2167,3.3816,2,0,0,0,0,0,0,0,12,1
32,16,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6914,3.25,0,1,0,0,0,0,0,0,1,1
61,12,42,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,3.9693,3.2516,0,0,0,0,0,0,0,0,6,1
87,40,40,2,0,1,3,0,0,0,0,0,0,1,0,20,0,1,0,4.8634,3.9021,0,0,0,0,0,0,0,0,2,1
55,19,29,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4.3235,3.7871,0,0,0,0,0,0,0,0,4,1
46,38,1,3,4,0,1,0,0,0,0,0,0,2,0,12,12,0,0,4.2597,4.0407,1,0,0,0,1,0,0,0,0,1
70,23,40,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3.9886,3.0453,0,0,0,0,0,0,0,0,5,1
45,12,26,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.2356,3.4183,0,0,0,0,0,0,0,0,4,1
41,20,14,3,0,0,2,0,0,0,0,0,0,1,1,7,0,0,0,4.473,3.7464,1,0,0,0,0,0,0,0,2,1
31,20,4,2,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,4.1069,3.7464,1,0,0,0,0,0,0,0,1,1
38,15,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.1357,3.3736,0,0,0,0,0,0,0,0,2,1
38,15,16,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1685,3.1899,0,0,0,0,0,0,0,0,2,1
46,12,27,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9553,3.085,2,0,0,0,0,0,0,0,1,1
100,20,73,3,0,0,5,0,0,0,0,0,0,1,0,20,0,0,0,4.7369,3.6842,0,0,0,0,0,0,0,0,5,1
52,21,24,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.2672,3.6538,0,0,0,0,0,0,0,0,2,1
37,12,18,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1549,3.4183,0,0,0,0,0,0,0,0,3,1
30,14,9,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3.9614,3.3788,0,0,0,0,0,0,0,0,2,1
73,20,46,4,0,1,4,0,1,1,0,0,0,1,0,1,0,4,0,4.5103,3.6842,2,0,0,0,0,0,0,0,4,1
34,27,0,3,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4.0575,3.9582,0,0,0,0,0,0,0,0,0,1
45,14,24,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.092,3.0391,0,0,0,0,0,0,0,0,3,1
84,15,62,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4.0597,3.1899,0,0,1,0,0,0,0,0,7,1
60,13,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1621,2.8074,0,0,0,0,0,0,0,0,1,1
91,60,24,4,20,0,1,0,0,0,0,0,0,2,0,4,0,2,0,4.1987,3.4514,3,0,0,0,0,0,0,0,1,1
56,30,19,2,4,0,3,0,0,0,0,0,0,1,0,8,2,0,0,4.5531,3.7232,1,0,0,0,1,0,0,0,3,1
48,17,24,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,4.1887,3.5725,0,0,0,0,0,0,0,0,2,1
35,17,11,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.036,3.2639,0,0,0,0,0,0,0,0,3,1
61,40,14,3,2,0,2,0,0,0,0,0,0,1,0,3,3,0,0,4.2533,4.1562,0,0,0,0,0,0,0,0,2,1
27,12,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.838,3.0221,1,0,0,0,0,0,0,0,1,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3.5945,2.585,0,1,0,0,0,0,0,0,1,1
66,20,39,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.4351,3.6842,0,0,0,0,0,0,0,0,3,1
38,30,1,3,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,4.1357,3.9232,0,0,0,0,1,0,0,0,0,1
42,17,18,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4.1416,3.5725,0,0,0,0,0,0,0,0,4,1
69,16,46,3,0,1,4,0,1,1,0,0,0,0,0,1,0,4,0,4.4946,3.625,2,0,0,0,0,0,0,0,4,1
110,88,15,13,1,2,1,0,0,0,0,0,0,11,0,5,5,2,0,4.5452,4.4528,0,0,0,0,0,0,0,0,1,1
63,20,36,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.094,3.6842,0,0,0,0,0,0,0,0,5,1
41,23,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.385,3.7081,0,0,0,0,1,0,0,0,1,1
65,38,20,3,4,0,2,0,0,0,0,0,0,1,0,3,3,0,0,4.3804,4.0407,0,0,0,0,1,0,0,0,2,1
46,20,18,3,0,0,1,0,0,0,0,0,1,1,0,4,0,2,0,4.3381,3.5464,0,0,0,0,0,0,0,0,1,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.6897,2.585,0,1,0,0,0,0,0,0,1,1
68,33,28,4,2,0,3,0,0,0,0,0,0,1,0,4,4,0,0,4.3949,4.2108,0,0,0,0,1,0,0,0,3,1
77,26,44,2,0,0,4,0,0,0,0,0,0,1,0,22,0,0,0,4.7436,3.8253,0,0,0,0,0,0,0,0,3,1
98,21,70,2,0,0,5,0,0,0,0,0,0,0,0,11,0,2,0,5.0748,3.3321,0,0,0,0,0,0,0,0,5,1
45,25,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9777,3.6039,0,0,0,0,0,0,0,0,1,1
26,11,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9941,3.4594,0,1,0,0,0,0,0,0,1,1
58,19,32,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2631,3.4714,0,0,0,0,0,0,0,0,3,1
75,16,52,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.0894,3.0306,0,1,0,0,0,0,0,0,7,1
39,14,18,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0966,3.3788,0,0,0,0,0,0,0,0,3,1
73,16,50,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.1908,3.0306,0,1,0,0,0,0,0,0,7,1
39,15,17,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9334,3.1899,0,0,0,0,0,0,0,0,2,1
34,19,8,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7778,3.2211,0,0,0,0,0,0,0,0,1,1
59,22,30,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.2048,3.5726,0,0,0,0,0,0,0,0,4,1
33,17,9,3,1,0,1,0,0,0,0,0,0,1,0,5,4,0,0,3.9455,3.6169,0,0,0,0,1,0,0,0,1,1
42,17,18,2,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4157,3.6169,2,0,0,0,1,0,0,0,1,1
43,25,11,3,2,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.3884,3.8137,0,0,0,0,1,0,0,0,1,1
64,21,36,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4.6359,3.6538,0,0,0,0,0,0,0,0,4,1
32,21,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.84,3.404,0,0,0,0,0,0,0,0,1,1
55,20,28,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.3087,3.5842,1,0,0,0,0,0,0,0,3,1
75,13,55,1,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,4.7712,3.3927,0,0,0,0,0,0,0,0,4,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.3555,3.6538,0,0,0,0,1,0,0,0,1,1
75,16,52,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.2646,3.3278,0,0,0,0,0,0,0,0,7,1
41,18,16,1,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4.1043,3.3083,0,0,0,0,0,0,0,0,2,1
48,18,23,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,4.1526,3.4194,0,0,0,0,0,0,0,0,2,1
59,22,30,3,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,4.2259,3.8231,0,0,0,0,0,0,0,0,2,1
80,13,60,2,0,0,2,0,0,0,0,0,0,1,0,48,0,0,0,4.092,3.1808,0,0,0,0,0,0,0,0,1,1
52,26,18,3,0,0,2,0,0,0,0,0,1,1,0,3,3,1,0,4.3952,3.8543,0,0,0,0,1,0,0,0,2,1
33,16,10,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.6882,2.9835,0,0,0,0,0,0,0,0,1,1
41,16,18,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4.1715,2.9528,0,0,0,0,0,0,0,0,2,1
52,25,20,3,0,0,2,0,0,0,0,0,0,1,0,3,3,0,0,4.2672,3.8937,1,0,0,0,0,0,0,0,2,1
58,25,26,3,0,1,2,0,0,0,0,0,0,1,0,3,3,1,0,4.396,3.8937,0,0,0,0,0,0,0,0,2,1
43,13,23,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1383,3.1808,1,0,0,0,0,0,0,0,3,1
31,20,4,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.999,3.6219,1,0,0,0,0,0,0,0,1,1
73,16,50,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.2201,3.0306,0,1,0,0,0,0,0,0,7,1
73,16,50,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.1134,3.0306,0,1,0,0,0,0,0,0,7,1
86,16,63,3,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,4.2342,3.0306,0,1,0,0,0,0,0,0,9,1
45,23,15,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0892,3.5884,0,0,0,0,0,0,0,0,1,1
78,23,48,2,0,0,3,0,0,0,0,0,0,1,0,24,0,0,0,4.7186,3.5884,0,0,0,0,0,0,0,0,2,1
73,23,43,2,0,0,3,0,0,0,0,0,0,1,0,20,0,0,0,4.6437,3.5884,0,0,0,0,0,0,0,0,2,1
40,23,10,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9751,3.5884,0,0,0,0,0,0,0,0,1,1
44,31,6,2,2,0,2,0,0,0,0,0,0,1,0,5,5,0,0,4.1896,3.9779,0,0,0,0,1,0,0,0,1,1
87,40,40,2,0,1,3,0,0,0,0,0,0,1,0,20,0,1,0,4.85,3.9021,0,0,0,0,0,0,0,0,2,1
54,40,7,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.3188,3.9021,0,0,0,0,0,0,0,0,1,1
37,12,18,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,4.0335,3.0221,1,0,0,0,1,0,0,0,2,1
40,13,20,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.0996,2.8731,1,0,0,0,0,0,0,0,3,1
76,16,53,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4.2128,3.0306,0,1,0,0,0,0,0,0,7,1
52,17,28,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1687,3.7345,0,0,0,0,0,0,0,0,3,1
35,15,13,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9713,3.1396,0,0,0,0,0,0,0,0,2,1
42,25,10,3,0,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.2048,3.9435,0,0,0,0,1,0,0,0,1,1
44,8,29,2,0,3,1,0,0,0,0,0,0,0,0,2,1,5,0,4.4794,3.0,2,0,0,0,1,0,0,0,1,1
27,9,10,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4.0603,3.1699,0,0,0,0,0,0,0,0,2,1
52,23,22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2268,3.5884,0,0,0,0,0,0,0,0,3,1
71,7,57,2,0,0,4,0,0,0,0,0,0,0,0,27,0,0,0,4.4585,2.5216,1,0,0,0,0,0,0,0,4,1
30,22,1,2,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,4.0062,3.8797,0,0,0,0,0,0,0,0,0,1
37,20,10,3,0,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.1549,3.7842,0,0,0,0,1,0,0,0,1,1
34,15,12,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.0875,3.0566,0,0,0,0,0,0,0,0,1,1
57,13,37,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4.3102,3.1808,1,0,0,0,0,0,0,0,4,1
